time_ns,clock,v,ve,p_bits,p_dec,pe_bits,pe_dec,b,error,reset,start,ready,state_bits,state,next_state_bits,next,count
59000,1,0,0,00110,6,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,6
59050,0,0,0,00110,6,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,6
59100,1,0,0,00111,7,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,7
59150,0,0,0,00111,7,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,7
59200,1,0,0,01000,8,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,8
59250,0,0,0,01000,8,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,8
59300,1,0,0,01001,9,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,9
59350,0,0,0,01001,9,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,9
59400,1,0,0,01010,10,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,10
59450,0,0,0,01010,10,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,10
59500,1,0,0,01011,11,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,11
59550,0,0,0,01011,11,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,11
59600,1,0,0,01100,12,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,12
59650,0,0,0,01100,12,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,12
59700,1,0,0,01101,13,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,13
59750,0,0,0,01101,13,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,13
59800,1,0,0,01110,14,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,14
59850,0,0,0,01110,14,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,14
59900,1,0,0,01111,15,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,15
59950,0,0,0,01111,15,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,15
60000,1,0,0,10000,16,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,16
60050,0,0,0,10000,16,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,16
60100,1,0,0,10001,17,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,17
60150,0,0,0,10001,17,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,17
60200,1,0,0,10010,18,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,18
60250,0,0,0,10010,18,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,18
60300,1,0,0,10011,19,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,19
60350,0,0,0,10011,19,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,19
60400,1,0,0,10100,20,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,20
60450,0,0,0,10100,20,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,20
60500,1,0,0,10101,21,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,21
60550,0,0,0,10101,21,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,21
60600,1,0,0,10110,22,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,22
60650,0,0,0,10110,22,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,22
60700,1,0,0,10111,23,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,23
60750,0,0,0,10111,23,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,23
60800,1,0,0,11000,24,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,24
60850,0,0,0,11000,24,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,24
60900,1,0,0,11001,25,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,25
60950,0,0,0,11001,25,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,25
61000,1,0,0,11010,26,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,26
61050,0,0,0,11010,26,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,26
61100,1,0,0,11011,27,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,27
61150,0,0,0,11011,27,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,27
61200,1,0,0,11100,28,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,28
61250,0,0,0,11100,28,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,28
61300,1,0,0,11101,29,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,29
61350,0,0,0,11101,29,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,29
61400,1,0,0,11110,30,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,30
61450,0,0,0,11110,30,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,30
61500,1,0,0,11111,31,11111,31,0,0,0,0,0,10,CHECK,01,IDLE,31
61550,0,0,0,11111,31,11111,31,0,0,0,0,0,10,CHECK,01,IDLE,31
61600,1,0,0,11111,31,11111,31,0,0,0,0,1,01,IDLE,01,IDLE,31
61650,0,0,0,11111,31,11111,31,0,0,0,0,1,01,IDLE,01,IDLE,31
